OrderId,OrderItemId,ProductType,ProductItem,ProductPeriod,ProductDetails,ProductStorage,Quantity
20172,36,VEGETABLES,Tomatoes,2-3 days,,REFRIGERATED,198
20172,37,FRUIT,Grapes,1 week,,REFRIGERATED,234
20172,38,FROZEN_ITEM,"Burritos, sandwiches",3-4 days,,THAWED,189
20173,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,216
20173,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,198
20173,3,DIARY,Margarine,12 months,,FROZEN,234
20173,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,207
20173,5,SOY,Tofu,1 week,,REFRIGERATED,225
20173,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,234
20173,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,189
20173,8,FRUIT,Apples,1-2 days,,SHELF,216
20173,9,FRUIT,Bananas,Until ripe,,SHELF,216
20173,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,198
20173,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,198
20173,12,FRUIT,Grapes,1 week,,REFRIGERATED,198
20173,13,FROZEN_ITEM,Soy meat substitutes,12-18 months,,FROZEN,261
20173,14,FROZEN_ITEM,"Fish, breaded",,Do not defrost. Cook frozen.,THAWED,225
20173,15,PROCESSED_MEAT,"Sausage, smoked links, patties",1-2 months,,FROZEN,180
20173,16,CONDIMENTS,Chutney,1-2 months,opened,REFRIGERATED,189
20173,17,FRESH_POULTRY,"Duckling or goose, whole",1-2 days,,REFRIGERATED,243
20173,18,SOY,"Soy or rice beverage, soy flour, full-fat",6 months,opened,REFRIGERATED,207
20173,19,FROZEN_ITEM,"TV Dinners, entrees,  breakfast",3 months,,FROZEN,180
20173,20,FRESH_POULTRY,"Duckling or goose, whole",6 months,,FROZEN,189
20173,21,VEGETABLES,"Herbs, fresh",7-10 days,,REFRIGERATED,189
20173,22,FRUIT,"Pears, Plums",3-4 days,,REFRIGERATED,189
20173,23,FRUIT,Citrus Fruit,1-2 weeks,,REFRIGERATED,234
20173,24,BAKERY,"Pies, pumpkin",3-4 days,,REFRIGERATED,216
20173,25,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,225
20173,26,SHELF_ITEM,"Oils, olive or vegetable",4 months,opened,REFRIGERATED,225
20173,27,SHELF_ITEM,"Rice, flavored or herb mixes",6 months,opened,REFRIGERATED,225
20173,28,BAKING,Chocolate syrup,6 months,opened,REFRIGERATED,180
20173,29,FROZEN_ITEM,"Sausages, uncooked",1-2 months,,FROZEN,243
20173,30,SHELF_ITEM,"Jerky, homemade",1-2 months,opened,REFRIGERATED,198
20174,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,26
20174,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,22
20174,3,DIARY,Margarine,12 months,,FROZEN,23
20174,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,29
20174,5,SOY,Tofu,1 week,,REFRIGERATED,27
20174,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,20
20174,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,26
20174,8,FRUIT,Apples,1-2 days,,SHELF,28
20174,9,FRUIT,Bananas,Until ripe,,SHELF,21
20174,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,29
20174,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,22
20174,12,FRUIT,Citrus Fruit,1-2 weeks,,REFRIGERATED,21
20174,13,VEGETABLES,"Lettuce, leaf",3-7 days,,REFRIGERATED,27
20174,14,DIARY,Butter,1-3 months,,REFRIGERATED,26
20174,15,BAKING,Chocolate syrup,6 months,opened,REFRIGERATED,28
20174,16,DIARY,"Cheese, soft (such as Brie, Bel Paese)",6 months,,FROZEN,21
20174,17,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,28
20174,18,DELI_ITEM,Pudding,Package date,unopened,REFRIGERATED,24
20174,19,FRUIT,Apples,3 weeks,,REFRIGERATED,27
20174,20,PROCESSED_MEAT,"Sausage, smoked links, patties",1-2 months,,FROZEN,23
20174,21,SHELLFISH,"Shrimp, scallops, crayfish, squid",1-2 days,,REFRIGERATED,20
20174,22,FRUIT,"Berries, cherries",1-2 days,,REFRIGERATED,28
20174,23,DELI_ITEM,"Fruit, cut",,Do not freeze,FROZEN,29
20174,24,DELI_ITEM,Pudding,2 days,opened,REFRIGERATED,22
20174,25,PROCESSED_POULTRY,"Chicken nuggets, patties",1-2 days,,REFRIGERATED,27
20174,26,SHELLFISH,"Cooked shellfish, all",3 months,,FROZEN,26
20174,27,VEGETABLES,Corn on the cob,1-2 days,,REFRIGERATED,29
20174,28,FISH,"Caviar, fresh, in jar",2 days,opened,REFRIGERATED,21
20174,29,DELI_ITEM,Olives,,Do not freeze,FROZEN,24
20174,30,SHELLFISH,"Crab legs, king, dungeness, snow",5 days,,REFRIGERATED,25
20174,31,FRESH_MEAT,Ground meat,1-2 days,,REFRIGERATED,26
20174,32,VEGETABLES,Cabbage,10-12 months,,FROZEN,27
20174,33,SMOKEDFISH,"Salmon, whitefish, hot smoked",6 months,vacuum pkg,FROZEN,21
20174,34,FISH,"Fatty fish (bluefish, mackerel, mullet, salmon, tuna, etc.)",1-2 days,,REFRIGERATED,23
20174,35,VEGETABLES,Corn on the cob,8 months,,FROZEN,28
20175,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,22
20175,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,23
20175,3,DIARY,Margarine,12 months,,FROZEN,21
20175,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,22
20175,5,SOY,Tofu,1 week,,REFRIGERATED,20
20175,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,25
20175,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,22
20175,8,FRUIT,Apples,1-2 days,,SHELF,29
20175,9,FRUIT,Bananas,Until ripe,,SHELF,22
20175,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,21
20175,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,29
20175,12,DELI_ITEM,Olives,,Do not freeze,FROZEN,22
20175,13,CONDIMENTS,"Ketchup, Cocktail or Chili sauce",6 months,opened,REFRIGERATED,28
20175,14,FROZEN_ITEM,"Pancakes, Waffles",3-4 days,,THAWED,26
20175,15,SMOKEDFISH,"Salmon, whitefish, cold-smoked",2 months,,FROZEN,23
20175,16,DIARY,"Shredded cheddar, mozzarella, etc.",1 month,,REFRIGERATED,21
20175,17,FROZEN_ITEM,"Burritos, sandwiches",3-4 days,,THAWED,25
20175,18,VEGETABLES,Potatoes,1-2 weeks,,REFRIGERATED,22
20175,19,VEGETABLES,Rutabagas,8-10 months,,FROZEN,28
20175,20,SOY,"Soy or rice beverage, refrigerated",7-10 days,,REFRIGERATED,22
20175,21,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",,Do not freeze,FROZEN,22
20175,22,VEGETABLES,Beets,6-8 months,,FROZEN,28
20175,23,DELI_ITEM,Pudding,Package date,unopened,REFRIGERATED,23
20175,24,BAKERY,"Cakes, angel food",2 months,,FROZEN,29
20175,25,VEGETABLES,"Peppers, bell or chile",4-5 days,,REFRIGERATED,25
20175,26,FISH,Surimi seafood,3-4 days,,REFRIGERATED,25
20175,27,SOY,"Soy or rice beverage, refrigerated",7-10 days,,REFRIGERATED,21
20175,28,DOUGH,Cookie dough,2 months,,FROZEN,23
20175,29,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",3-4 months,,FROZEN,26
20175,30,FROZEN_ITEM,Vegetables,8 months,,FROZEN,22
20175,31,BAKING,"Flour, whole wheat",6-8 months,opened,REFRIGERATED,25
20175,32,VEGETABLES,Mushrooms,2-3 days,,REFRIGERATED,27
20175,33,VEGETABLES,Okra,10-12 months,,FROZEN,22
20175,34,SMOKEDFISH,"Salmon, whitefish, hot smoked",package date,,REFRIGERATED,25
20175,35,CONDIMENTS,Mustard,12 months,opened,REFRIGERATED,26
20175,36,FRUIT,Kiwi Fruit,3-4 days,,REFRIGERATED,21
20175,37,SHELF_ITEM,"Juice, boxes",8-12 days,opened,REFRIGERATED,21
20175,38,SMOKEDFISH,"Salmon, whitefish, hot smoked",14 days,,REFRIGERATED,20
20176,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,29
20176,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,22
20176,3,DIARY,Margarine,12 months,,FROZEN,20
20176,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,21
20176,5,SOY,Tofu,1 week,,REFRIGERATED,26
20176,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,22
20176,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,23
20176,8,FRUIT,Apples,1-2 days,,SHELF,24
20176,9,FRUIT,Bananas,Until ripe,,SHELF,21
20176,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,29
20176,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,21
20176,12,PROCESSED_POULTRY,Fried chicken,3-4 days,,REFRIGERATED,29
20176,13,DIARY,Buttermilk,1-2 weeks,,REFRIGERATED,29
20176,14,DIARY,"Whipped, sweetened",1 day,,REFRIGERATED,23
20176,15,DELI_ITEM,"Side dishes such as cooked vegetables, rice or potatoes",3-4 days,,REFRIGERATED,20
20176,16,SMOKEDFISH,"Salmon, whitefish, hot smoked",14 days,,REFRIGERATED,24
20176,17,DELI_ITEM,"Salads, vegetable",3-5 days,,REFRIGERATED,22
20176,18,FROZEN_ITEM,Egg substitutes,12 months,,FROZEN,21
20176,19,VEGETABLES,Corn on the cob,1-2 days,,REFRIGERATED,20
20176,20,DIARY,"Dips, sour cream based",2 weeks,,REFRIGERATED,27
20176,21,FROZEN_ITEM,"Topping, whipped",6 months,,FROZEN,24
20176,22,DIARY,"Eggs, raw whites, yolks*",2-4 days,,REFRIGERATED,21
20176,23,PROCESSED_MEAT,Bacon,1 month,,FROZEN,28
20176,24,BAKING,"Flour, whole wheat",6-8 months,opened,REFRIGERATED,28
20176,25,DELI_ITEM,"Salads, vegetable",,Do not freeze,FROZEN,29
20176,26,VEGETABLES,Radishes,10-14 days,,REFRIGERATED,25
20176,27,DELI_ITEM,Olives,2 weeks,,REFRIGERATED,26
20176,28,DELI_ITEM,"Cheese, soft (such as brie, bel paese, goat cheese, fresh mozzarella)",6 months,,FROZEN,24
20176,29,DIARY,Cream cheese,,Do not freeze,FROZEN,20
20176,30,VEGETABLES,Celery,1-2 weeks,,REFRIGERATED,25
20176,31,VEGETABLES,Beets,7-10 days,,REFRIGERATED,24
20176,32,SHELF_ITEM,"Spices, paprika, red pepper, & chili powder",2 years,opened,REFRIGERATED,28
20176,33,FRUIT,Avocados,3-4 days,,REFRIGERATED,29
20176,34,FISH,"Fatty fish (bluefish, mackerel, mullet, salmon, tuna, etc.)",1-2 days,,REFRIGERATED,28
20176,35,VEGETABLES,"Lettuce, iceberg",,Do not freeze,FROZEN,21
20176,36,DIARY,"Eggs, raw whites, yolks*",2-4 days,,REFRIGERATED,27
20177,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,26
20177,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,29
20177,3,DIARY,Margarine,12 months,,FROZEN,21
20177,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,26
20177,5,SOY,Tofu,1 week,,REFRIGERATED,23
20177,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,24
20177,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,29
20177,8,FRUIT,Apples,1-2 days,,SHELF,22
20177,9,FRUIT,Bananas,Until ripe,,SHELF,26
20177,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,21
20177,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,22
20177,12,DOUGH,Cookie dough,Use by date,opened,REFRIGERATED,28
20177,13,FRUIT,Apples,8 months,Cooked,FROZEN,29
20177,14,PROCESSED_MEAT,"Hot dogs, sealed in package",2 weeks,,REFRIGERATED,26
20177,15,DIARY,"Cottage cheese, ricotta",,Do not freeze,FROZEN,25
20177,16,BAKERY,"Bread, flat (tortillas, pita)",4 months,,FROZEN,27
20177,17,FRESH_POULTRY,Giblets,1-2 days,,REFRIGERATED,24
20177,18,VEGETABLES,"Carrots, parsnips",3 weeks,,REFRIGERATED,20
20177,19,DELI_ITEM,Olives,,Do not freeze,FROZEN,24
20177,20,SHELLFISH,"Crab meat, pasteurized",3-5 days,opened,REFRIGERATED,25
20177,21,DELI_ITEM,"Fruit, cut",4 days,opened,REFRIGERATED,27
20177,22,PESTO,Pesto or Sala,3 days,opened,REFRIGERATED,24
20177,23,PROCESSED_POULTRY,"Lunch meats, sealed in package",2 weeks,,REFRIGERATED,29
20177,24,FRESH_POULTRY,"Chicken or turkey, whole",1-2 days,,REFRIGERATED,28
20177,25,VEGETABLES,Celery,1-2 weeks,,REFRIGERATED,20
20177,26,DELI_ITEM,"Luncheon meats, store-sliced",3-5 days,,REFRIGERATED,27
20177,27,PASTA,"Pasta, fresh",1-2 days,,REFRIGERATED,24
20177,28,PROCESSED_MEAT,"Lunch meats, after opening",1-2 months,,FROZEN,27
20177,29,FROZEN_ITEM,"Fruit such as berries, melons",4-6 months,,FROZEN,27
20177,30,DOUGH,Cookie dough,Use by date,opened,REFRIGERATED,22
20177,31,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",6-8 months,,FROZEN,22
20178,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,29
20178,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,29
20178,3,DIARY,Margarine,12 months,,FROZEN,27
20178,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,26
20178,5,SOY,Tofu,1 week,,REFRIGERATED,28
20178,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,21
20178,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,29
20178,8,FRUIT,Apples,1-2 days,,SHELF,22
20178,9,FRUIT,Bananas,Until ripe,,SHELF,23
20178,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,25
20178,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,28
20178,12,FRESH_POULTRY,Giblets,1-2 days,,REFRIGERATED,26
20178,13,PROCESSED_POULTRY,"Lunch meats, after opening",1-2 months,,FROZEN,26
20178,14,DELI_ITEM,Pate,1-2 days,,REFRIGERATED,27
20178,15,DIARY,"Dips, sour cream based",2 weeks,,REFRIGERATED,26
20178,16,VEGETABLES,Asparagus,3-4 days,,REFRIGERATED,25
20178,17,DELI_ITEM,"Chicken, rotisserie or fried",4 months,,FROZEN,25
20178,18,VEGETABLES,"Squash, winter",10-12 months,,FROZEN,28
20178,19,PROCESSED_MEAT,"Hot dogs, sealed in package",2 weeks,,REFRIGERATED,25
20178,20,VEGETABLES,"Broccoli, raab, rapini",10-12 months,,FROZEN,23
20178,21,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,25
20178,22,DELI_ITEM,Pudding,Package date,unopened,REFRIGERATED,20
20178,23,FROZEN_ITEM,"Burritos, sandwiches",2 months,,FROZEN,22
20178,24,SHELF_ITEM,"Fruits, dried",6 months,opened,REFRIGERATED,24
20178,25,BAKERY,"Rolls, yeast, partially baked",2 months,,FROZEN,26
20178,26,SHELF_ITEM,Spaghetti sauce in jars,4 days,opened,REFRIGERATED,28
20178,27,DIARY,Kefir (fermented milk),1 week after date,unopened,REFRIGERATED,26
20178,28,DOUGH,Ready-to-bake pie crust,Use-by date,,REFRIGERATED,23
20178,29,DIARY,"Eggnog, commercial",3-5 days,,REFRIGERATED,23
20178,30,SHELF_ITEM,"Canned goods, low acid (such as meat, poultry, fish, gravy, stew, soups, beans, carrots, corn, pasta, peas, potatoes, spinach)",3-4 days,opened,REFRIGERATED,22
20178,31,BAKERY,"Doughnuts, glazed or cake",1 month,,FROZEN,28
20178,32,DIARY,"Aerosol can, real whipped cream",3-4 weeks,,REFRIGERATED,22
20178,33,DELI_ITEM,"Salads containing meat, fish, poultry or eggs",3-4 days,,REFRIGERATED,20
20178,34,VEGETABLES,"Broccoli, raab, rapini",3-5 days,,REFRIGERATED,28
20179,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,27
20179,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,22
20179,3,DIARY,Margarine,12 months,,FROZEN,26
20179,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,29
20179,5,SOY,Tofu,1 week,,REFRIGERATED,28
20179,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,26
20179,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,28
20179,8,FRUIT,Apples,1-2 days,,SHELF,21
20179,9,FRUIT,Bananas,Until ripe,,SHELF,28
20179,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,21
20179,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,22
20179,12,DIARY,"Cream, half-and-half",3-4 days,,REFRIGERATED,22
20179,13,DIARY,Pudding,2 days,opened,REFRIGERATED,23
20179,14,FISH,"Caviar, fresh, in jar",,Do not freeze,FROZEN,22
20179,15,SHELLFISH,"Cooked shellfish, all",3-4 days,,REFRIGERATED,26
20179,16,SMOKEDFISH,"Salmon, whitefish, hot smoked",package date,,REFRIGERATED,22
20179,17,FROZEN_ITEM,"Topping, whipped",6 months,,FROZEN,28
20179,18,VEGETABLES,Bok choy,2-3days,,REFRIGERATED,23
20179,19,BAKERY,"Cakes, chocolate",4 months,,FROZEN,28
20179,20,SHELF_ITEM,"Nuts, jars or cans",9-12 months,opened,FROZEN,26
20179,21,BAKERY,"Rolls, yeast, baked",2 months,,FROZEN,21
20179,22,SHELLFISH,Lobster tails,1-2 days,,REFRIGERATED,22
20179,23,SHELF_ITEM,"Tomatoes, sun dried, packed in oil",6-12 months,opened,REFRIGERATED,23
20179,24,BAKERY,"Pies, mincemeat",8 months,,FROZEN,28
20179,25,VEGETABLES,Cauliflower,10-12 months,,FROZEN,29
20179,26,SHELF_ITEM,"Yeast, dry, packets and jars",Use by date,opened,REFRIGERATED,21
20179,27,VEGETABLES,"Lettuce, iceberg",,Do not freeze,FROZEN,23
20179,28,DELI_ITEM,"Side dishes such as cooked vegetables, rice or potatoes",3-4 days,,REFRIGERATED,23
20179,29,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",,Do not freeze,FROZEN,22
20179,30,BAKERY,"Cookies, bakery or homemade",8-12 months,,FROZEN,29
20179,31,PROCESSED_MEAT,"Ham, fully cooked, whole",1-2 months,,FROZEN,20
20179,32,FRESH_POULTRY,"Chicken or turkey, whole",12 months,,FROZEN,25
20179,33,DELI_ITEM,Pudding,2 days,opened,REFRIGERATED,23
20179,34,FROZEN_ITEM,"Shrimp, shellfish",12 months,,FROZEN,27
20179,35,FRESH_MEAT,Ground meat,3-4 months,,FROZEN,27
20179,36,VEGETABLES,Radishes,,Do not freeze,FROZEN,24
20179,37,FROZEN_ITEM,"Fish, raw",6 months,,FROZEN,26
20179,38,FISH,"Cooked fish, all",1-2 months,,FROZEN,22
20180,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,28
20180,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,22
20180,3,DIARY,Margarine,12 months,,FROZEN,20
20180,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,29
20180,5,SOY,Tofu,1 week,,REFRIGERATED,28
20180,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,24
20180,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,26
20180,8,FRUIT,Apples,1-2 days,,SHELF,29
20180,9,FRUIT,Bananas,Until ripe,,SHELF,23
20180,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,27
20180,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,22
20180,12,FRUIT,"Berries, cherries",4 months,,FROZEN,21
20180,13,VEGETABLES,"Onions, dry",2 months,,REFRIGERATED,22
20180,14,FROZEN_ITEM,"Shrimp, shellfish",12 months,,FROZEN,21
20180,15,VEGETABLES,Celery,1-2 weeks,,REFRIGERATED,27
20180,16,SHELLFISH,Lobster tails,6 months,,FROZEN,28
20180,17,CONDIMENTS,"Mayonnaise, commercial",2 months,opened,REFRIGERATED,23
20180,18,SHELLFISH,"Crab legs, king, dungeness, snow",9-12 months,,FROZEN,28
20180,19,BAKERY,"Cookies, bakery or homemade",2 months,,REFRIGERATED,29
20180,20,DELI_ITEM,Olives,2 weeks,,REFRIGERATED,21
20180,21,CONDIMENTS,Mustard,12 months,opened,REFRIGERATED,24
20180,22,VEGETABLES,"Broccoli, raab, rapini",10-12 months,,FROZEN,22
20180,23,VEGETABLES,"Onions, Spring or green",10-12 months,,FROZEN,25
20180,24,VEGETABLES,"Herbs, fresh",7-10 days,,REFRIGERATED,26
20180,25,VEGETABLES,"Onions, Spring or green",10-12 months,,FROZEN,20
20180,26,VEGETABLES,Greens,10-12 months,,FROZEN,25
20180,27,DELI_ITEM,"Salads containing meat, fish, poultry or eggs",,Do not freeze,FROZEN,20
20180,28,PROCESSED_MEAT,"Hot dogs, after opening",1 week,,REFRIGERATED,23
20180,29,DIARY,Sour cream,Do not freeze,,FROZEN,24
20180,30,DIARY,"Eggnog, commercial",3-5 days,,REFRIGERATED,29
20180,31,FRUIT,Avocados,,Do not freeze,FROZEN,29
20180,32,DELI_ITEM,"Salads containing meat, fish, poultry or eggs",3-4 days,,REFRIGERATED,28
20180,33,SMOKEDFISH,"Salmon, whitefish, cold-smoked",5-8 days,,REFRIGERATED,23
20180,34,VEGETABLES,Potatoes,1-2 weeks,,REFRIGERATED,27
20180,35,DIARY,"Cheese, processed slices",,Do not freeze,FROZEN,25
20180,36,SHELF_ITEM,"Bacon Bits, Imitation",refer to jar,opened,REFRIGERATED,21
20180,37,DIARY,Margarine,6 months,,REFRIGERATED,20
20180,38,VEGETABLES,"Broccoli, raab, rapini",10-12 months,,FROZEN,21
20180,39,VEGETABLES,"Carrots, parsnips",3 weeks,,REFRIGERATED,28
20181,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,54
20181,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,56
20181,3,DIARY,Margarine,12 months,,FROZEN,42
20181,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,44
20181,5,SOY,Tofu,1 week,,REFRIGERATED,42
20181,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,56
20181,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,46
20181,8,FRUIT,Apples,1-2 days,,SHELF,50
20181,9,FRUIT,Bananas,Until ripe,,SHELF,58
20181,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,56
20181,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,54
20181,12,FROZEN_ITEM,Bagels,1-2 weeks,,THAWED,50
20181,13,CONDIMENTS,"Horseradish, in jar",3-4 months,opened,REFRIGERATED,42
20181,14,DIARY,"Cream, half-and-half",4 months,,FROZEN,46
20181,15,PROCESSED_MEAT,"Corned beef, in pouch with pickling juices",5-7 days,,REFRIGERATED,44
20181,16,DIARY,"Eggs, in shell",,Do not freeze,FROZEN,56
20181,17,DOUGH,Cookie dough,Use by date,opened,REFRIGERATED,48
20181,18,DELI_ITEM,"Luncheon meats, store-sliced",1-2 months,,FROZEN,40
20181,19,DELI_ITEM,"Cheese, soft (such as brie, bel paese, goat cheese, fresh mozzarella)",6 months,,FROZEN,50
20181,20,DIARY,"Cheese, soft (such as Brie, Bel Paese)",1 week,,REFRIGERATED,52
20181,21,VEGETABLES,"Broccoli, raab, rapini",10-12 months,,FROZEN,44
20181,22,VEGETABLES,Cabbage,10-12 months,,FROZEN,50
20181,23,BAKERY,"Croissants, butter",2 months,,FROZEN,56
20181,24,BAKERY,"Doughnuts, glazed or cake",1 month,,FROZEN,46
20181,25,FRESH_POULTRY,"Chicken or turkey, whole",12 months,,FROZEN,40
20181,26,VEGETABLES,"Squash, winter",2 weeks,,REFRIGERATED,42
20181,27,BAKERY,"Cakes, fruit cake",6 months,,REFRIGERATED,40
20181,28,FROZEN_ITEM,"Sausages, precooked",1 week,,THAWED,46
20181,29,VEGETABLES,Asparagus,3-4 days,,REFRIGERATED,56
20181,30,FRUIT,Grapes,1 month,Whole,FROZEN,58
20181,31,SHELLFISH,"Crab meat, pasteurized",4 months,,FROZEN,48
20181,32,FROZEN_ITEM,"Fish, breaded",,Do not defrost. Cook frozen.,THAWED,46
20181,33,FISH,"Lean fish (pollock, ocean perch, rockfish, sea trout)",4 months,,FROZEN,50
20181,34,SHELF_ITEM,"Yeast, dry, packets and jars",Use by date,opened,REFRIGERATED,40
20182,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,56
20182,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,40
20182,3,DIARY,Margarine,12 months,,FROZEN,56
20182,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,42
20182,5,SOY,Tofu,1 week,,REFRIGERATED,40
20182,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,42
20182,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,50
20182,8,FRUIT,Apples,1-2 days,,SHELF,54
20182,9,FRUIT,Bananas,Until ripe,,SHELF,54
20182,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,48
20182,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,48
20182,12,PROCESSED_POULTRY,Pieces covered with broth or gravy,6 months,,FROZEN,42
20182,13,VEGETABLES,"Broccoli, raab, rapini",10-12 months,,FROZEN,46
20182,14,VEGETABLES,Celery,1-2 weeks,,REFRIGERATED,42
20182,15,DIARY,"Cheese, processed slices",,Do not freeze,FROZEN,42
20182,16,VEGETABLES,Rutabagas,8-10 months,,FROZEN,40
20182,17,FRUIT,Grapes,1 month,Whole,FROZEN,56
20182,18,PROCESSED_MEAT,"Sausage, hard, dry (pepperoni), sliced",2-3 weeks,,REFRIGERATED,42
20182,19,DELI_ITEM,"Luncheon meats, store-sliced",3-5 days,,REFRIGERATED,42
20182,20,BAKERY,"Croissants, butter",1 week,,REFRIGERATED,44
20182,21,DIARY,Buttermilk,1-2 weeks,,REFRIGERATED,58
20182,22,SHELLFISH,"Shrimp, scallops, crayfish, squid",1-2 days,,REFRIGERATED,52
20182,23,BAKERY,"Cakes, angel food",1 week,,REFRIGERATED,48
20182,24,DELI_ITEM,"Salads containing meat, fish, poultry or eggs",3-4 days,,REFRIGERATED,42
20182,25,BAKERY,Muffins,1 week,,REFRIGERATED,46
20182,26,PROCESSED_MEAT,"Sausage, hard, dry (pepperoni), sliced",2-3 weeks,,REFRIGERATED,40
20182,27,BAKERY,Quiche,3-4 days,,REFRIGERATED,56
20182,28,VEGETABLES,"Onions, Spring or green",1-2 weeks,,REFRIGERATED,46
20182,29,BAKERY,"Pies, fruit",8 months,,FROZEN,58
20182,30,VEGETABLES,Beets,7-10 days,,REFRIGERATED,50
20182,31,BAKERY,"Cakes, angel food",1 week,,REFRIGERATED,40
20182,32,DIARY,Margarine,6 months,,REFRIGERATED,46
